File,Date Created,Date Modified,Size,Weight
E:\SlirpiNextV2_TongaInput\dirtrally_ultra_dx11_r1920x1080\dirtrally_ultra_dx11_r1920x1080_dcc_on_Perf.csv.gz,5/17/2016 11:28:55 AM,5/16/2016 7:08:54 AM,1686907989,100
