Profile Name,,,,,TT0 Mclk,TT0 Sclk,TT0 Channel,TT0 Cus,TT1 Mclk,TT1 Sclk,TT1 Channel,TT1 Cus,Video Mem Size,CB RD DCC Ratio,CB WR DCC Ratio,DB RD DCC Ratio,DB WR DCC Ratio,TCC RD DCC Ratio,TCC WR DCC Ratio,MCS RD DCC Ratio,MCS WR DCC Ratio,MCS Activate DCC,MCS Precharge DCC,DCC Avg Ratio,Req_Bytes,Powertune,Measured FPS in BaseChip,frameRangeEnabled,Start Frame,Frame Number,perDraw Output,Debug Enable,Output Detailed Excel,Measured CSV,Workload Enable,coissueRate,PrivatePowerWeightFile,pace,useCAC,Width,Height,tccFactorEnable,PS_level_Wave_one_eighth,PS_level_Wave_one_fourth,PS_level_Wave_one_half,PS_level_Wave_full,VS_level_Wave_one_eighth,VS_level_Wave_one_fourth,VS_level_Wave_one_half,VS_level_Wave_full,CS_level_Wave_one_eighth,CS_level_Wave_one_fourth,CS_level_Wave_one_half,CS_level_Wave_full,score_one_eighth,score_one_fourth,score_one_half,score_full,score_one_eighth_dccOff,score_one_fourth_dccOff,score_one_half_dccOff,dragonfireScale,tccScale_useAve,tcc_hitRate_1_8_ratio,tcc_hitRate_1_4_ratio,tcc_hitRate_1_2_ratio,tcc_shaderLevelWave_1_8_ratio,tcc_shaderLevelWave_1_4_ratio,tcc_shaderLevelWave_1_2_ratio,tcpScale_useAve,tcp_hitRate_1_2_ratio,tcp_shaderLevelWave_1_2_ratio,tcp_mem_1_2_ratio,ScaleTexTrafficPct_768K,ScaleColorReadPct_768K,ScaleColorWritePct_768K,ScaleDBWriteTrafficPct_768K,ScaleDBReadTrafficPct_768K,ScalePSWaveLatency_768K,TCCSizeinKB,ScaleMCRead_768K,ScaleMCRDAct_768K,ScaleMCWrite_768K,ScaleWRAct_768K,ScaleTexTrafficPct_1MB,ScaleColorReadPct_1MB,ScaleColorWritePct_1MB,ScaleDBWriteTrafficPct_1MB,ScaleDBReadTrafficPct_1MB,ScalePSWaveLatency_1MB,TCCSizeinKB,ScaleMCRead_1MB,ScaleMCRDAct_1MB,ScaleMCWrite_1MB,ScaleWRAct_1MB,ScaleTexTrafficPct_2MB,ScaleColorReadPct_2MB,ScaleColorWritePct_2MB,ScaleDBWriteTrafficPct_2MB,ScaleDBReadTrafficPct_2MB,ScalePSWaveLatency_2MB,TCCSizeinKB,ScaleMCRead_2MB,ScaleMCRDAct_2MB,ScaleMCWrite_2MB,ScaleWRAct_2MB,ScaleTexTrafficPct_4MB,ScaleColorReadPct_4MB,ScaleColorWritePct_4MB,ScaleDBWriteTrafficPct_4MB,ScaleDBReadTrafficPct_4MB,ScalePSWaveLatency_4MB,TCCSizeinKB,ScaleMCRead_4MB,ScaleMCRDAct_4MB,ScaleMCWrite_4MB,ScaleWRAct_4MB,ScaleTexTrafficPct_8MB,ScaleColorReadPct_8MB,ScaleColorWritePct_8MB,ScaleDBWriteTrafficPct_8MB,ScaleDBReadTrafficPct_8MB,ScalePSWaveLatency_8MB,TCCSizeinKB,ScaleMCRead_8MB,ScaleMCRDAct_8MB,ScaleMCWrite_8MB,ScaleWRAct_8MB,ScaleTexTrafficPct_16MB,ScaleColorReadPct_16MB,ScaleColorWritePct_16MB,ScaleDBWriteTrafficPct_16MB,ScaleDBReadTrafficPct_16MB,ScalePSWaveLatency_16MB,TCCSizeinKB,ScaleMCRead_16MB,ScaleMCRDAct_16MB,ScaleMCWrite_16MB,ScaleWRAct_16MB,ScaleTexTrafficPct_32MB,ScaleColorReadPct_32MB,ScaleColorWritePct_32MB,ScaleDBWriteTrafficPct_32MB,ScaleDBReadTrafficPct_32MB,ScalePSWaveLatency_32MB,TCCSizeinKB,ScaleMCRead_32MB,ScaleMCRDAct_32MB,ScaleMCWrite_32MB,ScaleWRAct_32MB,ScaleTexTrafficPct_64MB,ScaleColorReadPct_64MB,ScaleColorWritePct_64MB,ScaleDBWriteTrafficPct_64MB,ScaleDBReadTrafficPct_64MB,ScalePSWaveLatency_64MB,TCCSizeinKB,ScaleMCRead_64MB,ScaleMCRDAct_64MB,ScaleMCWrite_64MB,ScaleWRAct_64MB
metrollredux_38x21,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
Mordor_r1920x1080,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
mordor_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.796059326,0.969069659,0.982917738,1,0.920686789,0.958263247,0.977911209,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
mordor_38x21,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.928265912,0.926325077,0.988625608,1,0.707761373,0.955185201,0.979237031,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
murdered_19x10,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.938958392,0.990221159,0.996721544,1,0.923941201,0.97600867,0.990898452,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
murdered_19x10x4,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.90209429,0.942159704,0.98014906,1,0.898002023,0.937962487,0.979703715,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
murdered_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.948292218,0.988917442,0.996566272,1,0.922429586,0.970959677,0.990043319,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
murdered_25x14x4,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_numbani_ultra_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_numbani_epic_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_hollywood_ultra_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_hollywood_epic_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_russia_epic_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
overwatch_russia_ultra_dx11_r25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
paragon_epic_dx11_r1920x1080,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
paragon_epic_dx11_r2560x1440,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
paragon_epic_dx11_r3840x2160,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.902839504,0.943183785,0.981313405,1,0.902839504,0.943183785,0.981313405,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
Rome2_19x10_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903076252,0.943499953,0.977202457,1,0.897104537,0.939343349,0.975694635,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
Rome2_19x10_AA_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1920,1080,0,1,1,1,1,1,1,1,1,1,1,1,1,0.908596432,0.947087434,0.978797798,1,0.904337462,0.94404405,0.977709529,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,95.05306966,99.76260044,99.98012521,99.79153449,99.32341001,70.5013667,1024,100,100,100,100,75.4494716,97.53469686,99.83106429,96.32919424,91.72172252,85.12823878,2048,100,100,100,100,40.62645813,70.19786716,95.96195563,87.69547041,61.5340026,74.84326894,4096,100,100,100,100,27.77180166,48.52842898,88.71745268,77.97726664,40.31538102,72.48765569,8192,100,100,100,100,20.39770469,22.93626687,79.92127594,70.75441964,24.85052062,72.06726932,16384,100,100,100,100,15.1144158,4.12274952,66.56076007,62.44709269,18.66717997,71.04529558,32896,100,100,100,100,10.86129262,0.222250648,43.49724511,57.37214771,15.32166724,70.47270036,65536,100,100,100,100
Rome2_25x14_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.884061171,0.929531572,0.967576565,1,0.886095512,0.931397048,0.968796848,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
Rome2_25x14_AA_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.892274382,0.935625569,0.970488046,1,0.889629319,0.933341089,0.969857895,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,96.335686,99.88706945,99.99005569,99.85833186,99.60327099,20.79831659,1024,100,100,100,100,84.1832517,98.41897233,99.85083532,95.14786612,91.2071897,91.87175251,2048,100,100,100,100,38.40938883,77.1793167,95.51036834,84.72012439,68.136009,43.00738882,4096,100,100,100,100,32.36623846,55.93966107,91.16990136,74.29238266,45.06482831,73.5777446,8192,100,100,100,100,21.30987014,31.85161497,83.92574235,64.31847988,29.36876297,71.07909003,16384,100,100,100,100,15.93171138,16.08317712,73.09466965,54.87229684,18.24622698,70.7496854,32896,100,100,100,100,11.15736819,1.101587474,56.97867651,49.33123974,13.79242354,69.39992988,65536,100,100,100,100
Rome2_38x21_Extreme,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
smcbe_dx11_25x14,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
smcbe_dx11_25x14x4a,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2560,1440,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
smcbe_dx11_38x21,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
smcbe_dx11_38x21x4a,no,100,,E:\SlirpiNextV2_TongaInput,1375,1000,12,32,1375,1000,12,24,0.32,0.3,0.3,0,0,0.1,0,0.2,0.2,0.2,0.2,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3840,2160,0,1,1,1,1,1,1,1,1,1,1,1,1,0.903679365,0.948970993,0.978040394,1,0.889231854,0.942020433,0.975343117,1,0,0.9,0.8,0.7,0.9,0.8,0.7,1,0.975874116,1.02995449,1.100285742,100,100,100,100,100,100,768,100,100,100,100,100,100,100,100,100,100,1024,100,100,100,100,100,100,100,100,100,100,2048,100,100,100,100,100,100,100,100,100,100,4096,100,100,100,100,100,100,100,100,100,100,8192,100,100,100,100,100,100,100,100,100,100,16384,100,100,100,100,100,100,100,100,100,100,32896,100,100,100,100,100,100,100,100,100,100,65536,100,100,100,100
